Entity,Code,Date,SI,Counter
Djibouti,DJI,27 —è–,0,43857
Djibouti,DJI,28 —è–,0,43858
Djibouti,DJI,29 —è–,0,43859
Djibouti,DJI,30 —è–,0,43860
Djibouti,DJI,31 —è–,0,43861
Djibouti,DJI,1 —Ñ–,0,43862
Djibouti,DJI,2 —Ñ–,0,43863
Djibouti,DJI,3 —Ñ–,0,43864
Djibouti,DJI,4 —Ñ–,0,43865
Djibouti,DJI,5 —Ñ–,0,43866
Djibouti,DJI,6 —Ñ–,0,43867
Djibouti,DJI,7 —Ñ–,0,43868
Djibouti,DJI,8 —Ñ–,0,43869
Djibouti,DJI,9 —Ñ–,0,43870
Djibouti,DJI,10 —Ñ–,0,43871
Djibouti,DJI,11 —Ñ–,0,43872
Djibouti,DJI,12 —Ñ–,0,43873
Djibouti,DJI,13 —Ñ–,0,43874
Djibouti,DJI,14 —Ñ–,0,43875
Djibouti,DJI,15 —Ñ–,0,43876
Djibouti,DJI,16 —Ñ–,0,43877
Djibouti,DJI,17 —Ñ–,0,43878
Djibouti,DJI,18 —Ñ–,0,43879
Djibouti,DJI,19 —Ñ–,0,43880
Djibouti,DJI,20 —Ñ–,0,43881
Djibouti,DJI,21 —Ñ–,0,43882
Djibouti,DJI,22 —Ñ–,0,43883
Djibouti,DJI,23 —Ñ–,0,43884
Djibouti,DJI,24 —Ñ–,0,43885
Djibouti,DJI,25 —Ñ–,0,43886
Djibouti,DJI,26 —Ñ–,0,43887
Djibouti,DJI,27 —Ñ–,0,43888
Djibouti,DJI,28 —Ñ–,0,43889
Djibouti,DJI,29 —Ñ–,0,43890
Djibouti,DJI,1 –º–,0,43891
Djibouti,DJI,2 –º–,0,43892
Djibouti,DJI,3 –º–,0,43893
Djibouti,DJI,4 –º–,0,43894
Djibouti,DJI,5 –º–,0,43895
Djibouti,DJI,6 –º–,0,43896
Djibouti,DJI,7 –º–,0,43897
Djibouti,DJI,8 –º–,0,43898
Djibouti,DJI,9 –º–,0,43899
Djibouti,DJI,10 –º–,0,43900
Djibouti,DJI,11 –º–,0,43901
Djibouti,DJI,12 –º–,0,43902
Djibouti,DJI,13 –º–,0,43903
Djibouti,DJI,14 –º–,0,43904
Djibouti,DJI,15 –º–,0,43905
Djibouti,DJI,16 –º–,0,43906
Djibouti,DJI,17 –º–,0,43907
Djibouti,DJI,18 –º–,22.22,43908
Djibouti,DJI,19 –º–,33.33,43909
Djibouti,DJI,20 –º–,33.33,43910
Djibouti,DJI,21 –º–,33.33,43911
Djibouti,DJI,22 –º–,48.94,43912
Djibouti,DJI,23 –º–,96.03,43913
Djibouti,DJI,24 –º–,96.03,43914
Djibouti,DJI,25 –º–,96.03,43915
Djibouti,DJI,26 –º–,96.03,43916
Djibouti,DJI,27 –º–,96.03,43917
Djibouti,DJI,28 –º–,96.03,43918
Djibouti,DJI,29 –º–,96.03,43919
Djibouti,DJI,30 –º–,96.03,43920
Djibouti,DJI,31 –º–,96.03,43921
Djibouti,DJI,1 –∞–,96.03,43922
Djibouti,DJI,2 –∞–,96.03,43923
Djibouti,DJI,3 –∞–,96.03,43924
Djibouti,DJI,4 –∞–,96.03,43925
Djibouti,DJI,5 –∞–,96.03,43926
Djibouti,DJI,6 –∞–,96.03,43927
Djibouti,DJI,7 –∞–,96.03,43928
Djibouti,DJI,8 –∞–,96.03,43929
Djibouti,DJI,9 –∞–,96.03,43930
Djibouti,DJI,10 –∞–,96.03,43931
Djibouti,DJI,11 –∞–,96.03,43932
Djibouti,DJI,12 –∞–,96.03,43933
Djibouti,DJI,13 –∞–,96.03,43934
Djibouti,DJI,14 –∞–,96.03,43935
Djibouti,DJI,15 –∞–,96.03,43936
Djibouti,DJI,16 –∞–,96.03,43937
Djibouti,DJI,17 –∞–,96.03,43938
Djibouti,DJI,18 –∞–,96.03,43939
Djibouti,DJI,19 –∞–,96.03,43940
Djibouti,DJI,20 –∞–,96.03,43941
Djibouti,DJI,21 –∞–,96.03,43942
Djibouti,DJI,22 –∞–,96.03,43943
Djibouti,DJI,23 –∞–,96.03,43944
Djibouti,DJI,24 –∞–,96.03,43945
Djibouti,DJI,25 –∞–,100,43946
Djibouti,DJI,26 –∞–,100,43947
Djibouti,DJI,27 –∞–,100,43948
Djibouti,DJI,28 –∞–,100,43949
Djibouti,DJI,29 –∞–,100,43950
Djibouti,DJI,30 –∞–,100,43951
Djibouti,DJI,1 –º–,100,43952
Djibouti,DJI,2 –º–,100,43953
Djibouti,DJI,3 –º–,100,43954
Djibouti,DJI,4 –º–,100,43955
Djibouti,DJI,5 –º–,100,43956
Djibouti,DJI,6 –º–,100,43957
Djibouti,DJI,7 –º–,100,43958
Djibouti,DJI,8 –º–,100,43959
Djibouti,DJI,9 –º–,100,43960
Djibouti,DJI,10 –º–,100,43961
Dominica,DMA,1 —è–,0,43831
Dominica,DMA,2 —è–,0,43832
Dominica,DMA,3 —è–,0,43833
Dominica,DMA,4 —è–,0,43834
Dominica,DMA,5 —è–,0,43835
Dominica,DMA,6 —è–,0,43836
Dominica,DMA,7 —è–,0,43837
Dominica,DMA,8 —è–,0,43838
Dominica,DMA,9 —è–,0,43839
Dominica,DMA,10 —è–,0,43840
Dominica,DMA,11 —è–,0,43841
Dominica,DMA,12 —è–,0,43842
Dominica,DMA,13 —è–,0,43843
Dominica,DMA,14 —è–,0,43844
Dominica,DMA,15 —è–,0,43845
Dominica,DMA,16 —è–,0,43846
Dominica,DMA,17 —è–,0,43847
Dominica,DMA,18 —è–,0,43848
Dominica,DMA,19 —è–,0,43849
Dominica,DMA,20 —è–,0,43850
Dominica,DMA,21 —è–,0,43851
Dominica,DMA,22 —è–,0,43852
Dominica,DMA,23 —è–,0,43853
Dominica,DMA,24 —è–,0,43854
Dominica,DMA,25 —è–,0,43855
Dominica,DMA,26 —è–,0,43856
Dominica,DMA,27 —è–,0,43857
Dominica,DMA,28 —è–,0,43858
Dominica,DMA,29 —è–,0,43859
Dominica,DMA,30 —è–,0,43860
Dominica,DMA,31 —è–,0,43861
Dominica,DMA,1 —Ñ–,0,43862
Dominica,DMA,2 —Ñ–,0,43863
Dominica,DMA,3 —Ñ–,0,43864
Dominica,DMA,4 —Ñ–,0,43865
Dominica,DMA,5 —Ñ–,0,43866
Dominica,DMA,6 —Ñ–,0,43867
Dominica,DMA,7 —Ñ–,0,43868
Dominica,DMA,8 —Ñ–,0,43869
Dominica,DMA,9 —Ñ–,0,43870
Dominica,DMA,10 —Ñ–,0,43871
Dominica,DMA,11 —Ñ–,0,43872
Dominica,DMA,12 —Ñ–,0,43873
Dominica,DMA,13 —Ñ–,0,43874
Dominica,DMA,14 —Ñ–,0,43875
Dominica,DMA,15 —Ñ–,0,43876
Dominica,DMA,16 —Ñ–,0,43877
Dominica,DMA,17 —Ñ–,0,43878
Dominica,DMA,18 —Ñ–,0,43879
Dominica,DMA,19 —Ñ–,0,43880
Dominica,DMA,20 —Ñ–,0,43881
Dominica,DMA,21 —Ñ–,0,43882
Dominica,DMA,22 —Ñ–,0,43883
Dominica,DMA,23 —Ñ–,0,43884
Dominica,DMA,24 —Ñ–,0,43885
Dominica,DMA,25 —Ñ–,0,43886
Dominica,DMA,26 —Ñ–,0,43887
Dominica,DMA,27 —Ñ–,0,43888
Dominica,DMA,28 —Ñ–,0,43889
Dominica,DMA,29 —Ñ–,0,43890
Dominica,DMA,1 –º–,0,43891
Dominica,DMA,2 –º–,0,43892
Dominica,DMA,3 –º–,0,43893
Dominica,DMA,4 –º–,0,43894
Dominica,DMA,5 –º–,0,43895
Dominica,DMA,6 –º–,0,43896
Dominica,DMA,7 –º–,0,43897
Dominica,DMA,8 –º–,0,43898
Dominica,DMA,9 –º–,0,43899
Dominica,DMA,10 –º–,0,43900
Dominica,DMA,11 –º–,0,43901
Dominica,DMA,12 –º–,0,43902
Dominica,DMA,13 –º–,0,43903
Dominica,DMA,14 –º–,0,43904
Dominica,DMA,15 –º–,0,43905
Dominica,DMA,16 –º–,0,43906
Dominica,DMA,17 –º–,0,43907
Dominica,DMA,18 –º–,0,43908
Dominica,DMA,19 –º–,0,43909
Dominica,DMA,20 –º–,0,43910
Dominica,DMA,21 –º–,0,43911
Dominica,DMA,22 –º–,13.89,43912
Dominica,DMA,23 –º–,25,43913
Dominica,DMA,24 –º–,25,43914
Dominica,DMA,25 –º–,25,43915
Dominica,DMA,26 –º–,25,43916
Dominica,DMA,27 –º–,25,43917
Dominica,DMA,28 –º–,30.56,43918
Dominica,DMA,29 –º–,30.56,43919
Dominica,DMA,30 –º–,30.56,43920
Dominica,DMA,31 –º–,30.56,43921
Dominica,DMA,1 –∞–,86.24,43922
Dominica,DMA,2 –∞–,86.24,43923
Dominica,DMA,3 –∞–,86.24,43924
Dominica,DMA,4 –∞–,86.24,43925
Dominica,DMA,5 –∞–,86.24,43926
Dominica,DMA,6 –∞–,86.24,43927
Dominica,DMA,7 –∞–,86.24,43928
Dominica,DMA,8 –∞–,86.24,43929
Dominica,DMA,9 –∞–,86.24,43930
Dominica,DMA,10 –∞–,86.24,43931
Dominica,DMA,11 –∞–,86.24,43932
Dominica,DMA,12 –∞–,86.24,43933
Dominica,DMA,13 –∞–,86.24,43934
Dominica,DMA,14 –∞–,86.24,43935
Dominica,DMA,15 –∞–,86.24,43936
Dominica,DMA,16 –∞–,86.24,43937
Dominica,DMA,17 –∞–,86.24,43938
Dominica,DMA,18 –∞–,86.24,43939
Dominica,DMA,19 –∞–,86.24,43940
Dominica,DMA,20 –∞–,86.24,43941
Dominica,DMA,21 –∞–,86.24,43942
Dominica,DMA,22 –∞–,86.24,43943
Dominica,DMA,23 –∞–,86.24,43944
Dominica,DMA,24 –∞–,86.24,43945
Dominica,DMA,25 –∞–,86.24,43946
Dominica,DMA,26 –∞–,86.24,43947
Dominica,DMA,27 –∞–,86.24,43948
Dominica,DMA,28 –∞–,86.24,43949
Dominica,DMA,29 –∞–,86.24,43950
Dominica,DMA,30 –∞–,86.24,43951
Dominica,DMA,1 –º–,86.24,43952
Dominica,DMA,2 –º–,86.24,43953
Dominica,DMA,3 –º–,86.24,43954
Dominica,DMA,4 –º–,86.24,43955
Dominica,DMA,5 –º–,86.24,43956
Dominica,DMA,6 –º–,86.24,43957
Dominica,DMA,7 –º–,83.6,43958
Dominica,DMA,8 –º–,83.6,43959
Dominica,DMA,9 –º–,83.6,43960
Dominica,DMA,10 –º–,83.6,43961
Dominica,DMA,11 –º–,83.6,43962
Dominican Republic,DOM,1 —è–,0,43831
Dominican Republic,DOM,2 —è–,0,43832
Dominican Republic,DOM,3 —è–,0,43833
Dominican Republic,DOM,4 —è–,0,43834
Dominican Republic,DOM,5 —è–,0,43835
Dominican Republic,DOM,6 —è–,0,43836
Dominican Republic,DOM,7 —è–,0,43837
Dominican Republic,DOM,8 —è–,0,43838
Dominican Republic,DOM,9 —è–,0,43839
Dominican Republic,DOM,10 —è–,0,43840
Dominican Republic,DOM,11 —è–,0,43841
Dominican Republic,DOM,12 —è–,0,43842
Dominican Republic,DOM,13 —è–,0,43843
Dominican Republic,DOM,14 —è–,0,43844
Dominican Republic,DOM,15 —è–,0,43845
Dominican Republic,DOM,16 —è–,0,43846
Dominican Republic,DOM,17 —è–,0,43847
Dominican Republic,DOM,18 —è–,0,43848
Dominican Republic,DOM,19 —è–,0,43849
Dominican Republic,DOM,20 —è–,0,43850
Dominican Republic,DOM,21 —è–,0,43851
Dominican Republic,DOM,22 —è–,0,43852
Dominican Republic,DOM,23 —è–,0,43853
Dominican Republic,DOM,24 —è–,0,43854
Dominican Republic,DOM,25 —è–,0,43855
Dominican Republic,DOM,26 —è–,0,43856
Dominican Republic,DOM,27 —è–,0,43857
Dominican Republic,DOM,28 —è–,0,43858
Dominican Republic,DOM,29 —è–,0,43859
Dominican Republic,DOM,30 —è–,0,43860
Dominican Republic,DOM,31 —è–,0,43861
Dominican Republic,DOM,1 —Ñ–,0,43862
Dominican Republic,DOM,2 —Ñ–,0,43863
Dominican Republic,DOM,3 —Ñ–,0,43864
Dominican Republic,DOM,4 —Ñ–,0,43865
Dominican Republic,DOM,5 —Ñ–,0,43866
Dominican Republic,DOM,6 —Ñ–,0,43867
Dominican Republic,DOM,7 —Ñ–,0,43868
Dominican Republic,DOM,8 —Ñ–,0,43869
Dominican Republic,DOM,9 —Ñ–,0,43870
Dominican Republic,DOM,10 —Ñ–,0,43871
Dominican Republic,DOM,11 —Ñ–,0,43872
Dominican Republic,DOM,12 —Ñ–,0,43873
Dominican Republic,DOM,13 —Ñ–,0,43874
Dominican Republic,DOM,14 —Ñ–,0,43875
Dominican Republic,DOM,15 —Ñ–,0,43876
Dominican Republic,DOM,16 —Ñ–,0,43877
Dominican Republic,DOM,17 —Ñ–,0,43878
Dominican Republic,DOM,18 —Ñ–,0,43879
Dominican Republic,DOM,19 —Ñ–,0,43880
Dominican Republic,DOM,20 —Ñ–,0,43881
Dominican Republic,DOM,21 —Ñ–,0,43882
Dominican Republic,DOM,22 —Ñ–,0,43883
Dominican Republic,DOM,23 —Ñ–,0,43884
Dominican Republic,DOM,24 —Ñ–,0,43885
Dominican Republic,DOM,25 —Ñ–,0,43886
Dominican Republic,DOM,26 —Ñ–,0,43887
Dominican Republic,DOM,27 —Ñ–,0,43888
Dominican Republic,DOM,28 —Ñ–,0,43889
Dominican Republic,DOM,29 —Ñ–,0,43890
Dominican Republic,DOM,1 –º–,0,43891
Dominican Republic,DOM,2 –º–,11.11,43892
Dominican Republic,DOM,3 –º–,11.11,43893
Dominican Republic,DOM,4 –º–,11.11,43894
Dominican Republic,DOM,5 –º–,11.11,43895
Dominican Republic,DOM,6 –º–,11.11,43896
Dominican Republic,DOM,7 –º–,11.11,43897
Dominican Republic,DOM,8 –º–,11.11,43898
Dominican Republic,DOM,9 –º–,11.11,43899
Dominican Republic,DOM,10 –º–,11.11,43900
Dominican Republic,DOM,11 –º–,11.11,43901
Dominican Republic,DOM,12 –º–,11.11,43902
Dominican Republic,DOM,13 –º–,11.11,43903
Dominican Republic,DOM,14 –º–,11.11,43904
Dominican Republic,DOM,15 –º–,11.11,43905
Dominican Republic,DOM,16 –º–,25.26,43906
Dominican Republic,DOM,17 –º–,31.08,43907
Dominican Republic,DOM,18 –º–,31.08,43908
Dominican Republic,DOM,19 –º–,72.48,43909
Dominican Republic,DOM,20 –º–,83.6,43910
Dominican Republic,DOM,21 –º–,83.6,43911
Dominican Republic,DOM,22 –º–,83.6,43912
Dominican Republic,DOM,23 –º–,83.6,43913
Dominican Republic,DOM,24 –º–,92.72,43914
Dominican Republic,DOM,25 –º–,92.72,43915
Dominican Republic,DOM,26 –º–,92.72,43916
Dominican Republic,DOM,27 –º–,92.72,43917
Dominican Republic,DOM,28 –º–,92.72,43918
Dominican Republic,DOM,29 –º–,92.72,43919
Dominican Republic,DOM,30 –º–,92.72,43920
Dominican Republic,DOM,31 –º–,92.72,43921
Dominican Republic,DOM,1 –∞–,92.72,43922
Dominican Republic,DOM,2 –∞–,92.72,43923
Dominican Republic,DOM,3 –∞–,92.72,43924
Dominican Republic,DOM,4 –∞–,92.72,43925
Dominican Republic,DOM,5 –∞–,92.72,43926
Dominican Republic,DOM,6 –∞–,92.72,43927
Dominican Republic,DOM,7 –∞–,92.72,43928
Dominican Republic,DOM,8 –∞–,92.72,43929
Dominican Republic,DOM,9 –∞–,92.72,43930
Dominican Republic,DOM,10 –∞–,92.72,43931
Dominican Republic,DOM,11 –∞–,92.72,43932
Dominican Republic,DOM,12 –∞–,92.72,43933
Dominican Republic,DOM,13 –∞–,92.72,43934
Dominican Republic,DOM,14 –∞–,89.55,43935
Dominican Republic,DOM,15 –∞–,92.72,43936
Dominican Republic,DOM,16 –∞–,92.72,43937
Dominican Republic,DOM,17 –∞–,92.72,43938
Dominican Republic,DOM,18 –∞–,95.37,43939
Dominican Republic,DOM,19 –∞–,95.37,43940
Dominican Republic,DOM,20 –∞–,95.37,43941
Dominican Republic,DOM,21 –∞–,95.37,43942
Dominican Republic,DOM,22 –∞–,95.37,43943
Dominican Republic,DOM,23 –∞–,95.37,43944
Dominican Republic,DOM,24 –∞–,95.37,43945
Dominican Republic,DOM,25 –∞–,95.37,43946
Dominican Republic,DOM,26 –∞–,95.37,43947
Dominican Republic,DOM,27 –∞–,95.37,43948
Dominican Republic,DOM,28 –∞–,98.02,43949
Dominican Republic,DOM,29 –∞–,98.02,43950
Dominican Republic,DOM,30 –∞–,98.02,43951
Dominican Republic,DOM,1 –º–,98.02,43952
Dominican Republic,DOM,2 –º–,98.02,43953
Dominican Republic,DOM,3 –º–,98.02,43954
Dominican Republic,DOM,4 –º–,98.02,43955
Dominican Republic,DOM,5 –º–,98.02,43956
Dominican Republic,DOM,6 –º–,98.02,43957
Dominican Republic,DOM,7 –º–,98.02,43958
Dominican Republic,DOM,8 –º–,98.02,43959
Dominican Republic,DOM,9 –º–,98.02,43960
Dominican Republic,DOM,10 –º–,98.02,43961
Ecuador,ECU,1 —è–,0,43831
Ecuador,ECU,2 —è–,0,43832
Ecuador,ECU,3 —è–,0,43833
Ecuador,ECU,4 —è–,0,43834
Ecuador,ECU,5 —è–,0,43835
Ecuador,ECU,6 —è–,0,43836
Ecuador,ECU,7 —è–,0,43837
Ecuador,ECU,8 —è–,0,43838
Ecuador,ECU,9 —è–,0,43839
Ecuador,ECU,10 —è–,0,43840
Ecuador,ECU,11 —è–,0,43841
Ecuador,ECU,12 —è–,0,43842
Ecuador,ECU,13 —è–,0,43843
Ecuador,ECU,14 —è–,0,43844
Ecuador,ECU,15 —è–,0,43845
Ecuador,ECU,16 —è–,0,43846
Ecuador,ECU,17 —è–,0,43847
Ecuador,ECU,18 —è–,0,43848
Ecuador,ECU,19 —è–,0,43849
Ecuador,ECU,20 —è–,0,43850
Ecuador,ECU,21 —è–,0,43851
Ecuador,ECU,22 —è–,0,43852
Ecuador,ECU,23 —è–,0,43853
Ecuador,ECU,24 —è–,0,43854
Ecuador,ECU,25 —è–,0,43855
Ecuador,ECU,26 —è–,11.11,43856
Ecuador,ECU,27 —è–,11.11,43857
Ecuador,ECU,28 —è–,11.11,43858
Ecuador,ECU,29 —è–,11.11,43859
Ecuador,ECU,30 —è–,11.11,43860
Ecuador,ECU,31 —è–,11.11,43861
Ecuador,ECU,1 —Ñ–,11.11,43862
Ecuador,ECU,2 —Ñ–,11.11,43863
Ecuador,ECU,3 —Ñ–,11.11,43864
Ecuador,ECU,4 —Ñ–,11.11,43865
Ecuador,ECU,5 —Ñ–,11.11,43866
Ecuador,ECU,6 —Ñ–,11.11,43867
Ecuador,ECU,7 —Ñ–,11.11,43868
Ecuador,ECU,8 —Ñ–,11.11,43869
Ecuador,ECU,9 —Ñ–,11.11,43870
Ecuador,ECU,10 —Ñ–,11.11,43871
Ecuador,ECU,11 —Ñ–,11.11,43872
Ecuador,ECU,12 —Ñ–,11.11,43873
Ecuador,ECU,13 —Ñ–,11.11,43874
Ecuador,ECU,14 —Ñ–,11.11,43875
Ecuador,ECU,15 —Ñ–,11.11,43876
Ecuador,ECU,16 —Ñ–,11.11,43877
Ecuador,ECU,17 —Ñ–,11.11,43878
Ecuador,ECU,18 —Ñ–,11.11,43879
Ecuador,ECU,19 —Ñ–,11.11,43880
Ecuador,ECU,20 —Ñ–,11.11,43881
Ecuador,ECU,21 —Ñ–,11.11,43882
Ecuador,ECU,22 —Ñ–,11.11,43883
Ecuador,ECU,23 —Ñ–,11.11,43884
Ecuador,ECU,24 —Ñ–,11.11,43885
Ecuador,ECU,25 —Ñ–,11.11,43886
Ecuador,ECU,26 —Ñ–,11.11,43887
Ecuador,ECU,27 —Ñ–,11.11,43888
Ecuador,ECU,28 —Ñ–,11.11,43889
Ecuador,ECU,29 —Ñ–,11.11,43890
Ecuador,ECU,1 –º–,11.11,43891
Ecuador,ECU,2 –º–,13.89,43892
Ecuador,ECU,3 –º–,13.89,43893
Ecuador,ECU,4 –º–,13.89,43894
Ecuador,ECU,5 –º–,13.89,43895
Ecuador,ECU,6 –º–,13.89,43896
Ecuador,ECU,7 –º–,13.89,43897
Ecuador,ECU,8 –º–,13.89,43898
Ecuador,ECU,9 –º–,13.89,43899
Ecuador,ECU,10 –º–,13.89,43900
Ecuador,ECU,11 –º–,13.89,43901
Ecuador,ECU,12 –º–,13.89,43902
Ecuador,ECU,13 –º–,36.11,43903
Ecuador,ECU,14 –º–,36.11,43904
Ecuador,ECU,15 –º–,52.78,43905
Ecuador,ECU,16 –º–,52.78,43906
Ecuador,ECU,17 –º–,95.37,43907
Ecuador,ECU,18 –º–,95.37,43908
Ecuador,ECU,19 –º–,95.37,43909
Ecuador,ECU,20 –º–,95.37,43910
Ecuador,ECU,21 –º–,95.37,43911
Ecuador,ECU,22 –º–,95.37,43912
Ecuador,ECU,23 –º–,95.37,43913
Ecuador,ECU,24 –º–,95.37,43914
Ecuador,ECU,25 –º–,95.37,43915
Ecuador,ECU,26 –º–,95.37,43916
Ecuador,ECU,27 –º–,95.37,43917
Ecuador,ECU,28 –º–,95.37,43918
Ecuador,ECU,29 –º–,95.37,43919
Ecuador,ECU,30 –º–,95.37,43920
Ecuador,ECU,31 –º–,95.37,43921
Ecuador,ECU,1 –∞–,95.37,43922
Ecuador,ECU,2 –∞–,95.37,43923
Ecuador,ECU,3 –∞–,95.37,43924
Ecuador,ECU,4 –∞–,95.37,43925
Ecuador,ECU,5 –∞–,95.37,43926
Ecuador,ECU,6 –∞–,95.37,43927
Ecuador,ECU,7 –∞–,95.37,43928
Ecuador,ECU,8 –∞–,95.37,43929
Ecuador,ECU,9 –∞–,95.37,43930
Ecuador,ECU,10 –∞–,95.37,43931
Ecuador,ECU,11 –∞–,95.37,43932
Ecuador,ECU,12 –∞–,95.37,43933
Ecuador,ECU,13 –∞–,95.37,43934
Ecuador,ECU,14 –∞–,95.37,43935
Ecuador,ECU,15 –∞–,95.37,43936
Ecuador,ECU,16 –∞–,95.37,43937
Ecuador,ECU,17 –∞–,95.37,43938
Ecuador,ECU,18 –∞–,95.37,43939
Ecuador,ECU,19 –∞–,95.37,43940
Ecuador,ECU,20 –∞–,95.37,43941
Ecuador,ECU,21 –∞–,95.37,43942
Ecuador,ECU,22 –∞–,95.37,43943
Ecuador,ECU,23 –∞–,95.37,43944
Ecuador,ECU,24 –∞–,95.37,43945
Ecuador,ECU,25 –∞–,95.37,43946
Ecuador,ECU,26 –∞–,95.37,43947
Ecuador,ECU,27 –∞–,95.37,43948
Ecuador,ECU,28 –∞–,95.37,43949
Ecuador,ECU,29 –∞–,95.37,43950
Ecuador,ECU,30 –∞–,95.37,43951
Ecuador,ECU,1 –º–,95.37,43952
Ecuador,ECU,2 –º–,95.37,43953
Ecuador,ECU,3 –º–,95.37,43954
Egypt,EGY,1 —è–,0,43831
Egypt,EGY,2 —è–,0,43832
Egypt,EGY,3 —è–,0,43833
Egypt,EGY,4 —è–,0,43834
Egypt,EGY,5 —è–,0,43835
Egypt,EGY,6 —è–,0,43836
Egypt,EGY,7 —è–,0,43837
Egypt,EGY,8 —è–,0,43838
Egypt,EGY,9 —è–,0,43839
Egypt,EGY,10 —è–,0,43840
Egypt,EGY,11 —è–,0,43841
Egypt,EGY,12 —è–,0,43842
Egypt,EGY,13 —è–,0,43843
Egypt,EGY,14 —è–,0,43844
Egypt,EGY,15 —è–,0,43845
Egypt,EGY,16 —è–,0,43846
Egypt,EGY,17 —è–,0,43847
Egypt,EGY,18 —è–,0,43848
Egypt,EGY,19 —è–,0,43849
Egypt,EGY,20 —è–,0,43850
Egypt,EGY,21 —è–,0,43851
Egypt,EGY,22 —è–,0,43852
Egypt,EGY,23 —è–,0,43853
Egypt,EGY,24 —è–,0,43854
Egypt,EGY,25 —è–,0,43855
Egypt,EGY,26 —è–,0,43856
Egypt,EGY,27 —è–,0,43857
Egypt,EGY,28 —è–,0,43858
Egypt,EGY,29 —è–,0,43859
Egypt,EGY,30 —è–,0,43860
Egypt,EGY,31 —è–,0,43861
Egypt,EGY,1 —Ñ–,0,43862
Egypt,EGY,2 —Ñ–,0,43863
Egypt,EGY,3 —Ñ–,0,43864
Egypt,EGY,4 —Ñ–,0,43865
Egypt,EGY,5 —Ñ–,0,43866
Egypt,EGY,6 —Ñ–,0,43867
Egypt,EGY,7 —Ñ–,0,43868
Egypt,EGY,8 —Ñ–,0,43869
Egypt,EGY,9 —Ñ–,0,43870
Egypt,EGY,10 —Ñ–,0,43871
Egypt,EGY,11 —Ñ–,0,43872
Egypt,EGY,12 —Ñ–,0,43873
Egypt,EGY,13 —Ñ–,0,43874
Egypt,EGY,14 —Ñ–,0,43875
Egypt,EGY,15 —Ñ–,0,43876
Egypt,EGY,16 —Ñ–,0,43877
Egypt,EGY,17 —Ñ–,0,43878
Egypt,EGY,18 —Ñ–,0,43879
Egypt,EGY,19 —Ñ–,0,43880
Egypt,EGY,20 —Ñ–,0,43881
Egypt,EGY,21 —Ñ–,0,43882
Egypt,EGY,22 —Ñ–,0,43883
Egypt,EGY,23 —Ñ–,0,43884
Egypt,EGY,24 —Ñ–,0,43885
Egypt,EGY,25 —Ñ–,0,43886
Egypt,EGY,26 —Ñ–,0,43887
Egypt,EGY,27 —Ñ–,0,43888
Egypt,EGY,28 —Ñ–,0,43889
Egypt,EGY,29 —Ñ–,0,43890
Egypt,EGY,1 –º–,0,43891
Egypt,EGY,2 –º–,0,43892
Egypt,EGY,3 –º–,0,43893
Egypt,EGY,4 –º–,0,43894
Egypt,EGY,5 –º–,0,43895
Egypt,EGY,6 –º–,0,43896
Egypt,EGY,7 –º–,0,43897
Egypt,EGY,8 –º–,0,43898
Egypt,EGY,9 –º–,0,43899
Egypt,EGY,10 –º–,0,43900
Egypt,EGY,11 –º–,0,43901
Egypt,EGY,12 –º–,0,43902
Egypt,EGY,13 –º–,0,43903
